;ANO;NUTS_III;CODIGO_CONCELHO;Concelho;zona rqs;saifi at num;saidi at min;maifi at num;tiepi mt min;end mt mwh;saifi mt num;saidi mt min;maifi mt num;saifi bt num;saidi bt min;ligacao_auxiliar_mapa;codigo_concelho_sem_digitos;distrito
3954;2021;Algarve;811;Portimão;Zona B;0;0;0;0;0;0;0;0;0;0;1;8;Faro
3955;2021;Lezíria do Tejo;1405;Benavente;Zona B;0;0;0;44,5094;9,08213;1,31596;54,6535;6,66065;1,27892;68,8279;1;14;Santarém
3956;2021;Área Metropolitana do Porto;113;Oliveira de Azeméis;Zona B;0;0;6;14,0197;2,59648;0,537254;21,3278;7,02083;0,635442;27,9432;1;1;Aveiro
3957;2021;Cávado;303;Braga;Zona A;0;0;0;29,4906;26,8737;1,09784;36,8678;2,41031;1,22973;49,9495;1;3;Braga
3958;2021;Alto Tâmega;1703;Chaves;Zona C;0;0;0;58,3587;6,70929;1,11792;68,7532;6,72273;1,2576;76,4393;1;17;Vila Real
3959;2021;Baixo Alentejo;209;Mértola;Zona C;0;0;0;116,14;4,21429;1,57941;109,948;29,8215;1,78085;132,765;1;2;Beja
3960;2021;Lezíria do Tejo;1409;Coruche;Concelho;0;0;0;41,4266;7,21737;1,94107;61,9779;19,6676;2,21202;78,8986;1;14;Santarém
3961;2021;Região de Aveiro;117;Sever do Vouga;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
3962;2021;Terras de Trás-os-Montes;411;Vimioso;Concelho;0;0;0;30,6467;0,714914;0,646154;46,3592;18,3538;0,887128;50,8148;1;4;Bragança
3963;2021;Beiras e Serra da Estrela;504;Fundão;Zona B;0;0;0;19,8866;0,934426;0,568182;40,6163;0,639535;0,657124;33,0486;1;5;Castelo Branco
3964;2021;Área Metropolitana do Porto;104;Arouca;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
3965;2021;Área Metropolitana de Lisboa;1114;Vila Franca de Xira;Zona B;0;0;1;26,2791;17,6845;0,642578;31,5794;2,58354;0,721498;59,4198;1;11;Lisboa
3966;2021;Algarve;815;Vila do Bispo;Concelho;0;0;0;65,4522;5,42544;1,81224;89,0772;8,62862;2,17477;102,277;1;8;Faro
3967;2021;Terras de Trás-os-Montes;402;Bragança;Zona A;0;0;0;1,73041;0,25516;0,4625;3,88937;3,43449;0,59365;19,0006;1;4;Bragança
3968;2021;Alentejo Central;706;Montemor-o-Novo;Zona A;0;0;0;0;0;0;0;0;0;0;1;7;Évora
3969;2021;Lezíria do Tejo;1407;Chamusca;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
3970;2021;Alto Minho;1603;Melgaço;Zona C;0;0;0;74,0886;3,77425;3,69333;93,2077;10,3207;3,81259;113,616;1;16;Viana do Castelo
3971;2021;Alto Minho;1605;Paredes de Coura;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
3972;2021;Área Metropolitana de Lisboa;1508;Palmela;Zona A;0;0;0;3,8;0,00198417;1;3,8;0;1,10345;18,4546;1;15;Setúbal
3973;2021;Beiras e Serra da Estrela;501;Belmonte;Zona B;0;0;0;0;0;0;0;0;0;0;1;5;Castelo Branco
3974;2021;Baixo Alentejo;205;Beja;Concelho;0;0;1;28,1016;10,8406;1,44906;40,3586;15,6578;0,958708;30,5158;1;2;Beja
3975;2021;Alentejo Litoral;1505;Grândola;Zona B;0;0;0;66,8806;2,2538;6,03226;54,7613;14,5484;6,20629;75,2865;1;15;Setúbal
3976;2021;Viseu Dão Lafões;901;Aguiar da Beira;Zona B;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
3977;2021;Região de Leiria;1016;Porto de Mós;Concelho;0;0;0;62,6643;12,5195;2,67969;81,8824;14,0711;2,65743;106,789;1;10;Leiria
3978;2021;Médio Tejo;1401;Abrantes;Zona C;0;0;0,833333;94,0652;12,1904;3,71455;132,541;12,2035;3,566;110,158;1;14;Santarém
3979;2021;Área Metropolitana de Lisboa;1507;Montijo;Zona C;0;0;0;25,3687;6,03757;1,45854;28,6354;7,39839;1,94906;62,0735;1;15;Setúbal
3980;2021;Alentejo Central;712;Vendas Novas;Zona B;0;0;0;11,9307;0,928857;0,144306;10,7393;3,78507;0,201876;20,1356;1;7;Évora
3981;2021;Alentejo Litoral;211;Odemira;Concelho;0;0;0;92,7409;16,839;2,43118;89,4205;23,9067;2,54193;110,836;1;2;Beja
3982;2021;Médio Tejo;1417;Sardoal;Concelho;0;0;0;82,6532;1,86547;2,99396;86,1945;12,4899;3,3974;83,7674;1;14;Santarém
3983;2021;Douro;1820;Tarouca;Concelho;0;0;0;86,5934;3,24359;2,67416;107,889;24,0026;2,70021;109,243;1;18;Viseu
3984;2021;Área Metropolitana do Porto;1317;Vila Nova de Gaia;Zona A;0;0;0;74,9988;101,383;1,67493;76,9361;2,47222;1,76724;90,081;1;13;Porto
3985;2021;Viseu Dão Lafões;1817;Sátão;Concelho;0;0;0;62,5374;3,75407;1,5887;93,8887;13,1162;1,83746;96,2984;1;18;Viseu
3986;2021;Alto Minho;1609;Viana do Castelo;Concelho;0,333333;1,27222;0;61,7148;31,1914;2,0015;63,9245;5,64756;2,15008;80,3096;1;16;Viana do Castelo
3987;2021;Alto Minho;1602;Caminha;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
3988;2021;Baixo Alentejo;202;Almodôvar;Zona C;0;0;0;87,6625;3,94743;1,64216;69,865;19,9263;1,99446;93,8813;1;2;Beja
3989;2021;Terras de Trás-os-Montes;406;Miranda do douro;Concelho;0;0;0;39,5238;1,95793;1,92734;73,9945;17,4601;1,97189;70,953;1;4;Bragança
3990;2021;Baixo Alentejo;210;Moura;Zona C;0;0;0;23,3866;1,73251;0,702995;37,0955;14,6531;0,406572;32,0454;1;2;Beja
3991;2021;Oeste;1012;Óbidos;Zona C;0;0;0;48,5836;7,83601;1,64343;61,3602;6,77376;2,10829;70,9115;1;10;Leiria
3992;2021;Alto Alentejo;1204;Campo Maior;Zona C;0;0;0;103,365;5,80451;4,24093;108,975;47,5299;4,49416;118,727;1;12;Portalegre
3993;2021;Ave;308;Guimarães;Zona A;0;0;0;34,3188;13,287;0,697187;41,3641;2,33606;0,7989;44,1611;1;3;Braga
3994;2021;Área Metropolitana do Porto;1318;Trofa;Zona B;0;0;0;55,8336;9,57304;1,95224;55,1229;4,71739;2,27863;93,7033;1;13;Porto
3995;2021;Área Metropolitana do Porto;1304;Gondomar;Zona A;0;0;0;30,0548;11,3954;1,10388;29,9749;0,827255;1,0667;42,1356;1;13;Porto
3996;2021;Douro;1801;Armamar;Zona C;0;0;0;99,1321;4,95148;2,12894;102,165;10,9692;2,49665;142,095;1;18;Viseu
3997;2021;Baixo Alentejo;212;Ourique;Zona C;0;0;0;38,3872;1,54516;1,62693;40,9188;18,4297;1,66674;44,4846;1;2;Beja
3998;2021;Beira Baixa;505;Idanha-a-Nova;Concelho;0;0;0;38,8076;3,81737;1,6942;46,5338;37,513;1,48712;51,9091;1;5;Castelo Branco
3999;2021;Área Metropolitana de Lisboa;1504;Barreiro;Concelho;0;0;0;31,6245;10,2788;0,437215;31,2803;0,583175;0,83397;58,6717;1;15;Setúbal
4000;2021;Área Metropolitana de Lisboa;1508;Palmela;Concelho;0;0;0;27,3097;17,1898;1,50002;36,9632;8,05704;0,798182;35,73;1;15;Setúbal
4001;2021;Médio Tejo;1421;Ourém;Concelho;0;0;0;74,44;24,4432;2,42181;95,3024;10,4601;2,48523;103,187;1;14;Santarém
4002;2021;Área Metropolitana de Lisboa;1502;Alcochete;Zona B;0;0;0;8,40478;0,378255;1,15638;12,8026;1,34211;1,35924;13,633;1;15;Setúbal
4003;2021;Algarve;813;Silves;Zona B;0;0;0;42,0926;3,62022;0,935065;47,0604;2,03896;0,832451;43,5919;1;8;Faro
4004;2021;Alto Alentejo;1201;Alter do Chão;Concelho;0;0;0;48,8484;1,37946;2,64138;67,3702;18,6158;1,94581;29,4588;1;12;Portalegre
4005;2021;Douro;1714;Vila Real;Zona C;0;0;0;84,152;6,41976;2,8674;103,974;15,8769;2,91355;122,693;1;17;Vila Real
4006;2021;Região de Aveiro;108;Estarreja;Zona B;1;6,33333;0;4,73977;0,241039;0,945454;8,18515;7,18182;1,06826;10,1646;1;1;Aveiro
4007;2021;Douro;1704;Mesão Frio;Zona C;0;0;0;224,976;3,62946;2,2619;243,398;27,2143;2,32853;264,94;1;17;Vila Real
4008;2021;Área Metropolitana do Porto;116;São João da Madeira;Concelho;0;0;0;18,9402;3,64096;0,272811;24,3666;1,81258;0,390809;35,6374;1;1;Aveiro
4009;2021;Alentejo Litoral;1501;Alcácer do Sal;Concelho;0;0;0;59,0275;9,52434;1,90293;53,5657;19,0072;1,72988;89,4207;1;15;Setúbal
4010;2021;Alto Alentejo;1211;Monforte;Concelho;0;0;0;17,5705;0,607612;2,36219;21,7805;27,6165;2,38889;29,7648;1;12;Portalegre
4011;2021;Cávado;313;Vila Verde;Zona B;0;0;0;38,4311;1,63605;2,51358;39,0008;8,71305;2,58795;62,6171;1;3;Braga
4012;2021;Oeste;1006;Caldas da Rainha;Concelho;0;0;0;35,0056;11,6706;1,404;58,5734;10,2437;1,29648;59,3699;1;10;Leiria
4013;2021;Área Metropolitana de Lisboa;1503;Almada;Zona A;0;0;0;19,0878;8,30108;0,273326;17,5168;0,209863;0,510562;32,4052;1;15;Setúbal
4014;2021;Tâmega e Sousa;305;Celorico de Basto;Zona C;0;0;0;74,9624;6,48852;1,85792;64,192;6,26405;1,99636;85,0696;1;3;Braga
4015;2021;Região de Leiria;1013;Pedrógão Grande;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
4016;2021;Tâmega e Sousa;1307;Marco de Canaveses;Zona A;0;0;0;0;0;0;0;0;0;0;1;13;Porto
4017;2021;Terras de Trás-os-Montes;411;Vimioso;Zona B;0;0;0;0;0;0;0;0;0;0;1;4;Bragança
4018;2021;Douro;1801;Armamar;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4019;2021;Terras de Trás-os-Montes;401;Alfândega da Fé;Concelho;0;0;0;34,9485;0,957499;1,96471;77,8016;30,6918;1,91833;78,5524;1;4;Bragança
4020;2021;Área Metropolitana do Porto;1313;Póvoa de Varzim;Zona A;0;0;0;13,658;2,86569;0,747133;15,215;1,06532;0,933327;29,8034;1;13;Porto
4021;2021;Lezíria do Tejo;1404;Alpiarça;Zona C;0;0;0;10,8466;0,310071;2,47059;11,2531;25,7483;2,26127;16,6709;1;14;Santarém
4022;2021;Alentejo Central;711;Reguengos de Monsaraz;Concelho;0;0;0;22,7705;1,86009;0,803485;31,5387;17,8895;0,883187;71,1254;1;7;Évora
4023;2021;Médio Tejo;1420;Vila Nova da Barquinha;Concelho;0;0;0;11,0615;0,514172;1,03846;16,9699;9,16667;1,02107;42,5716;1;14;Santarém
4024;2021;Ave;314;Vizela;Concelho;0;0;0;49,3061;7,21145;1,26463;65,586;9,35327;1,35778;87,909;1;3;Braga
4025;2021;Região de Coimbra;608;Mira;Concelho;0;0;0;16,6145;1,10465;0,208646;19,4763;2,78056;0,345857;34,3966;1;6;Coimbra
4026;2021;Oeste;1005;Bombarral;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
4027;2021;Alentejo Central;704;Estremoz;Zona B;0;0;0;69,9858;3,35856;0,695652;60,2294;0,259944;0,768324;94,7816;1;7;Évora
4028;2021;Ave;312;Vila Nova de Famalicão;Zona A;0;0;0;0;0;0;0;0;0;0;1;3;Braga
4029;2021;Área Metropolitana de Lisboa;1502;Alcochete;Zona C;0;0;0;38,1366;6,02073;3,2117;49,867;10,3561;2,62551;110,326;1;15;Setúbal
4030;2021;Alto Tâmega;1709;Ribeira de Pena;Concelho;0;0;0;260,651;8,82525;5,33539;272,691;16,9684;5,43265;293,874;1;17;Vila Real
4031;2021;Algarve;808;Loulé;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
4032;2021;Médio Tejo;1421;Ourém;Zona C;0;0;0;115,651;21,1926;2,95117;120,823;12,5282;3,3334;140,456;1;14;Santarém
4033;2021;Médio Tejo;1419;Torres Novas;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
4034;2021;Área Metropolitana de Lisboa;1510;Seixal;Zona C;0;0;0;49,3045;14,1693;0,80554;50,1117;1,54093;1,27523;99,1634;1;15;Setúbal
4035;2021;Algarve;801;Albufeira;Zona A;0;0;0;57,6984;15,3779;0,982546;58,4561;1,72101;0,941521;53,3977;1;8;Faro
4036;2021;Algarve;814;Tavira;Zona B;0;0;0;53,1891;6,69464;0,571592;57,6637;1,76089;0,690808;63,5049;1;8;Faro
4037;2021;Beiras e Serra da Estrela;905;Fornos de Algodres;Zona B;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
4038;2021;Região de Aveiro;105;Aveiro;Zona A;0;0;0;31,1797;10,1571;0,863172;32,2581;3,30834;0,938144;42,0733;1;1;Aveiro
4039;2021;Região de Coimbra;616;Tábua;Zona C;0;0;0;47,9184;3,11202;1,32405;54,2093;13,0634;1,40793;62,7109;1;6;Coimbra
4040;2021;Alto Alentejo;1209;Gavião;Zona A;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
4041;2021;Região de Coimbra;111;Mealhada;Zona B;0;0;0;0,279702;0,00658428;0,0714286;0,533333;6,35714;0,124501;15,7206;1;1;Aveiro
4042;2021;Beiras e Serra da Estrela;913;Trancoso;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
4043;2021;Douro;1704;Mesão Frio;Concelho;0;0;0;224,976;3,62946;2,2619;243,398;27,2143;2,32853;264,94;1;17;Vila Real
4044;2021;Região de Coimbra;601;Arganil;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
4045;2021;Alto Alentejo;1210;Marvão;Zona B;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
4046;2021;Beiras e Serra da Estrela;902;Almeida;Concelho;0;0;0;35,3063;1,75865;1,99688;50,8865;13,6517;2,08905;48,5853;1;9;Guarda
4047;2021;Alentejo Central;714;Vila Viçosa;Concelho;0;0;0;6,01751;0,709496;1,06265;8,96129;17,5382;0,703325;13,5072;1;7;Évora
4048;2021;Área Metropolitana do Porto;116;São João da Madeira;Zona A;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
4049;2021;Terras de Trás-os-Montes;406;Miranda do douro;Zona C;0;0;0;39,5238;1,95793;1,92734;73,9945;17,4601;1,97189;70,953;1;4;Bragança
4050;2021;Alto Minho;1608;Valença;Zona B;0;0;0;11,3118;0,456343;0,461426;25,7227;9,46584;0,526531;27,8032;1;16;Viana do Castelo
4051;2021;Oeste;1101;Alenquer;Zona C;0;0;0;53,7616;16,2704;1,61614;80,5204;12,8014;1,94083;126,521;1;11;Lisboa
4052;2021;Beira Baixa;511;Vila Velha de Ródão;Zona C;0;0;0,666667;37,6843;1,40322;2,26334;88,4148;11,1422;2,28785;134,49;1;5;Castelo Branco
4053;2021;Tâmega e Sousa;305;Celorico de Basto;Zona B;0;0;0;27,65;0,00289801;2;27,65;6;2;27,65;1;3;Braga
4054;2021;Oeste;1113;Torres Vedras;Zona B;0;0;0;45,56;10,2154;1,38854;47,4624;2,76625;1,81056;71,2047;1;11;Lisboa
4055;2021;Alto Alentejo;1213;Ponte de Sor;Zona A;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
4056;2021;Viseu Dão Lafões;1810;Oliveira de Frades;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4057;2021;Alto Alentejo;1212;Nisa;Zona C;0;0;0;30,0996;1,01033;2,41533;35,7406;15,4908;2,46281;42,3871;1;12;Portalegre
4058;2021;Alto Minho;1607;Ponte de Lima;Concelho;0;0;0;54,1046;11,4452;2,25949;63,0319;11,0947;2,43916;76,1545;1;16;Viana do Castelo
4059;2021;Tâmega e Sousa;106;Castelo de Paiva;Zona B;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
4060;2021;Viseu Dão Lafões;1822;Vila Nova de Paiva;Zona B;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4061;2021;Alentejo Central;706;Montemor-o-Novo;Zona C;0;0;0;42,6403;4,75721;3,22073;58,9406;23,5334;3,85477;78,0611;1;7;Évora
4062;2021;Baixo Alentejo;205;Beja;Zona A;0;0;0;10,286;1,53286;0,671808;13,5213;2,14601;0,527642;14,8796;1;2;Beja
4063;2021;Lezíria do Tejo;1103;Azambuja;Concelho;0;0;0;72,0844;19,9983;1,33876;75,4317;11,1135;1,7834;99,9492;1;11;Lisboa
4064;2021;Região de Leiria;1002;Alvaiázere;Concelho;0;0;0;34,4174;1,53793;0,803766;35,6565;7,40136;0,865555;47,5371;1;10;Leiria
4065;2021;Região de Coimbra;615;Soure;Zona C;0;0;0;67,6158;5,50821;2,08531;78,78;7,93087;1,86909;90,1849;1;6;Coimbra
4066;2021;Alto Minho;1604;Monção;Zona A;0;0;0;0;0;0;0;0;0;0;1;16;Viana do Castelo
4067;2021;Algarve;805;Faro;Zona B;0;0;0;73,5547;1,39897;2,22222;75,1639;3,22222;2,67106;144,581;1;8;Faro
4068;2021;Região de Coimbra;604;Condeixa-a-Nova;Zona B;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
4069;2021;Cávado;313;Vila Verde;Zona A;0;0;0;24,5167;0,00829202;2;24,5167;14;2;24,5167;1;3;Braga
4070;2021;Lezíria do Tejo;1415;Salvaterra de Magos;Zona C;0;0;0;51,758;3,18974;1,71869;48,5973;16,3859;1,7873;44,1561;1;14;Santarém
4071;2021;Baixo Alentejo;208;Ferreira do Alentejo;Zona B;0;0;0;28,0695;0,582268;0,185145;22,1488;7,15186;0,115902;13,5853;1;2;Beja
4072;2021;Oeste;1011;Nazaré;Zona C;1;396,467;2;80,9027;3,73828;2,15598;61,0302;15,2582;2,2056;64,4157;1;10;Leiria
4073;2021;Douro;1815;São João da Pesqueira;Concelho;0;0;0;48,6771;2,33829;1,92271;52,8324;5,92033;2,21539;73,3439;1;18;Viseu
4074;2021;Região de Leiria;1004;Batalha;Zona C;0;0;0;37,825;5,17446;1,44907;48,4295;7,718;1,92225;96,308;1;10;Leiria
4075;2021;Alto Alentejo;1202;Arronches;Zona C;0;0;0;30,9652;1,10169;3,10792;38,6196;19,1719;3,33889;47,1795;1;12;Portalegre
4076;2021;Ave;308;Guimarães;Concelho;0;0;0;29,062;36,1095;0,968678;37,4534;4,87617;1,10045;46,0269;1;3;Braga
4077;2021;Área Metropolitana de Lisboa;1106;Lisboa;Concelho;0;0;0;17,1711;96,9174;0,415546;21,1087;0,640355;0,599047;58,2849;1;11;Lisboa
4078;2021;Alto Alentejo;1215;Sousel;Zona B;0;0;0;0;0;0;0;0;0;0;1;12;Portalegre
4079;2021;Médio Tejo;1402;Alcanena;Zona C;0;0;0;34,8688;5,60962;1,30677;43,4746;8,97011;1,98627;75,7211;1;14;Santarém
4080;2021;Lezíria do Tejo;1403;Almeirim;Zona B;0;0;0;18,548;1,59938;1,30927;31,4053;6,48321;1,91519;63,4153;1;14;Santarém
4081;2021;Douro;1701;Alijó;Concelho;0;0;0;81,0957;5,20694;3,60897;102,412;21,1229;3,51739;94,603;1;17;Vila Real
4082;2021;Alentejo Central;705;Évora;Zona C;0;0;0;39,3608;7,93307;1,31486;40,7675;19,178;1,57083;59,9078;1;7;Évora
4083;2021;Beiras e Serra da Estrela;903;Celorico da Beira;Zona A;0;0;0;0;0;0;0;0;0;0;1;9;Guarda
4084;2021;Alto Minho;1604;Monção;Concelho;0;0;0;42,8575;4,3402;2,64384;50,2101;10,6608;2,7907;64,8455;1;16;Viana do Castelo
4085;2021;Viseu Dão Lafões;1823;Viseu;Zona B;0;0;0;44,7845;0,0386574;2;53,5667;13,75;0,253968;6,80212;1;18;Viseu
4086;2021;Algarve;803;Aljezur;Zona C;0;0;0;191,445;10,0215;3,6196;202,749;13,655;4,39642;248,4;1;8;Faro
4087;2021;Douro;1812;Penedono;Zona C;0;0;0;106,554;2,09474;2,81539;94,37;15,9385;3,08593;129,729;1;18;Viseu
4088;2021;Área Metropolitana de Lisboa;1506;Moita;Zona B;0;0;0;23,232;2,36648;0,70045;22,8166;1,31904;0,751619;37,834;1;15;Setúbal
4089;2021;Região de Coimbra;615;Soure;Concelho;0;0;0;67,6158;5,50821;2,08531;78,78;7,93087;1,86909;90,1849;1;6;Coimbra
4090;2021;Lezíria do Tejo;1405;Benavente;Zona C;0;0;0;90,4595;12,8086;3,57776;105,25;31,4321;2,65396;107,088;1;14;Santarém
4091;2021;Tâmega e Sousa;1307;Marco de Canaveses;Zona C;0;0;0;123,748;17,8026;2,7114;129,726;6,60921;2,86362;152,385;1;13;Porto
4092;2021;Beira Baixa;502;Castelo Branco;Zona B;0;0;0;97,759;2,45789;1;76,0722;2,71429;1,2771;110,646;1;5;Castelo Branco
4093;2021;Médio Tejo;1410;Entroncamento;Concelho;0;0;0;9,03427;1,28063;0,367868;6,95786;4,08138;0,821308;35,773;1;14;Santarém
4094;2021;Algarve;805;Faro;Concelho;0;0;0;62,014;25,3442;1,47992;75,0635;3,74498;1,67358;110,048;1;8;Faro
4095;2021;Algarve;810;Olhão;Zona B;0;0;0;196,76;23,7138;2,35861;197,812;1,62842;2,65051;224,263;1;8;Faro
4096;2021;Região de Aveiro;103;Anadia;Zona B;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
4097;2021;Médio Tejo;1411;Ferreira do Zêzere;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
4098;2021;Região de Coimbra;1808;Mortágua;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4099;2021;Viseu Dão Lafões;1822;Vila Nova de Paiva;Zona C;0;0;0;199,081;5,76223;2,66421;241,617;9,25645;2,69557;190,833;1;18;Viseu
4100;2021;Douro;1820;Tarouca;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4101;2021;Tâmega e Sousa;1305;Lousada;Zona C;0;0;0;59,9409;9,397;0,850846;59,2042;6,44847;1,07945;66,654;1;13;Porto
4102;2021;Tâmega e Sousa;1305;Lousada;Concelho;0;0;0;51,6128;11,6212;1,11563;54,8548;5,47945;1,3543;60,1308;1;13;Porto
4103;2021;Baixo Alentejo;207;Cuba;Concelho;0;0;0;107,784;5,80133;6,00415;104,584;18,3392;6,32423;119,96;1;2;Beja
4104;2021;Viseu Dão Lafões;1810;Oliveira de Frades;Concelho;0;0;0;203,758;22,8346;2,728;239,956;9,75802;2,92134;260,004;1;18;Viseu
4105;2021;Área Metropolitana do Porto;1313;Póvoa de Varzim;Zona B;0;0;0;39,55;0,0809798;2;118,65;4,5;4;237,3;1;13;Porto
4106;2021;Região de Leiria;1002;Alvaiázere;Zona C;0;0;0;34,4174;1,53793;0,803766;35,6565;7,40136;0,865555;47,5371;1;10;Leiria
4107;2021;Região de Leiria;1013;Pedrógão Grande;Concelho;0;0;0;67,0969;2,81207;1,12987;74,1069;7,12714;1,14793;66,2517;1;10;Leiria
4108;2021;Lezíria do Tejo;1404;Alpiarça;Zona A;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
4109;2021;Região de Leiria;1007;Castanheira de Pêra;Zona A;0;0;0;0;0;0;0;0;0;0;1;10;Leiria
4110;2021;Região de Coimbra;617;Vila Nova de Poiares;Concelho;0;0;0;43,2343;1,47822;2,7013;53,171;5,84416;3,38477;82,738;1;6;Coimbra
4111;2021;Região de Coimbra;602;Cantanhede;Zona A;0;0;0;0;0;0;0;0;0;0;1;6;Coimbra
4112;2021;Região de Coimbra;1808;Mortágua;Zona C;0;0;0;45,5264;4,23484;2,09447;46,3494;7,13626;2,35736;60,865;1;18;Viseu
4113;2020;Médio Tejo;1417;Sardoal;Zona C;0;0;0;223,932;5,48636;3,71952;234,67;5,91791;3,81988;238,97;1;14;Santarém
4114;2020;Alto Minho;1601;Arcos de Valdevez;Zona C;0;0;4;51,6173;5,0963;2,00284;74,9314;10,6365;2,30876;99,2252;1;16;Viana do Castelo
4115;2020;Área Metropolitana de Lisboa;1508;Palmela;Zona C;0;0;0;33,557;16,2994;1,59008;47,7329;9,03502;1,78913;57,8736;1;15;Setúbal
4116;2020;Área Metropolitana do Porto;107;Espinho;Zona C;0;0;0;71,8085;3,56087;0,862745;81,1752;5,03922;0,88784;67,7518;1;1;Aveiro
4117;2020;Alto Minho;1609;Viana do Castelo;Zona A;0;0;0;79,0546;16,0314;2,51955;81,1361;4,59218;2,59851;77,4883;1;16;Viana do Castelo
4118;2020;Beira Baixa;502;Castelo Branco;Concelho;0;0;0;76,6735;32,1496;2,64363;132,226;12,6301;2,40748;116,016;1;5;Castelo Branco
4119;2020;Viseu Dão Lafões;1803;Castro daire;Concelho;0;0;0;261,776;20,3404;5,5;288,581;16,3108;5,61809;289,017;1;18;Viseu
4120;2020;Alto Alentejo;1208;Fronteira;Concelho;0;0;0;13,5327;0,483792;0,522302;18,6602;32,1934;0,796004;103,874;1;12;Portalegre
4121;2020;Médio Tejo;1411;Ferreira do Zêzere;Zona C;0;0;0;125,158;8,62478;3,07856;126,841;9,67493;2,88434;127,35;1;14;Santarém
4122;2020;Médio Tejo;1418;Tomar;Zona C;0;0;0;37,4777;5,09558;1,57003;41,6514;6,65143;1,87071;66,1702;1;14;Santarém
4123;2020;Alto Minho;1602;Caminha;Concelho;0;0;0;102,691;8,32407;2,0982;119,687;7,92929;1,9857;126,054;1;16;Viana do Castelo
4124;2020;Alto Minho;1607;Ponte de Lima;Zona C;0;0;0;163,917;24,697;3,80279;161,949;21,2794;4,29969;181,348;1;16;Viana do Castelo
4125;2020;Área Metropolitana do Porto;1312;Porto;Zona B;0;0;0;184,167;0,106692;3;59,6833;2;0;0;1;13;Porto
4126;2020;Área Metropolitana de Lisboa;1105;Cascais;Zona B;0;0;0;28,4066;19,9055;0,718058;35,0636;0,582603;0,820387;46,5313;1;11;Lisboa
4127;2020;Viseu Dão Lafões;1817;Sátão;Zona A;0;0;0;0;0;0;0;0;0;0;1;18;Viseu
4128;2020;Alto Alentejo;1209;Gavião;Concelho;0;0;0;23,4286;0,618429;2,18919;32,3791;8,7973;2,21573;27,6535;1;12;Portalegre
4129;2020;Oeste;1113;Torres Vedras;Zona B;0;0;0;24,0229;5,05936;0,945652;28,5303;4,94126;1,30132;57,4506;1;11;Lisboa
4130;2020;Área Metropolitana do Porto;116;São João da Madeira;Zona C;0;0;0;0;0;0;0;0;0;0;1;1;Aveiro
4131;2020;Área Metropolitana do Porto;1310;Paredes;Zona B;0;0;0;71,2932;12,9555;1,07676;67,7198;3,06521;1,18654;93,5061;1;13;Porto
4132;2020;Algarve;803;Aljezur;Zona A;0;0;0;0;0;0;0;0;0;0;1;8;Faro
4133;2020;Viseu Dão Lafões;1802;Carregal do Sal;Concelho;0;0;0;61,5856;4,0591;1,50847;77,0969;7,47458;1,97007;112,688;1;18;Viseu
4134;2020;Área Metropolitana de Lisboa;1506;Moita;Zona C;0;0;0;33,1725;3,51551;0,902935;34,9007;4,5861;1,47978;39,9668;1;15;Setúbal
4135;2020;Baixo Alentejo;204;Barrancos;Concelho;0;0;0;1,13309;0,0127464;0,037037;4,66667;17,5556;0,259721;53,8321;1;2;Beja
4136;2020;Médio Tejo;1420;Vila Nova da Barquinha;Zona B;0;0;0;0;0;0;0;0;0;0;1;14;Santarém
4137;2020;Oeste;1014;Peniche;Zona B;0;0;0;33,2264;2,67795;1,22222;28,6773;7,94445;1,58505;42,5037;1;10;Leiria
4138;2020;Região de Coimbra;608;Mira;Concelho;0;0;1;157,599;9,49623;2,7371;148,409;3,52342;3,13554;181,67;1;6;Coimbra
